customerId,recommendedProducts
716932,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516
718172,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
718370,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516
718493,4710085120161|4711587808946|4710998000802|4710731060124|4710530995085|4710363382045|4710314430009|4710247005206|4710032601194|4710015103370
718547,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
718578,4714854888238|20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068
719278,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516
719407,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
721127,20451042|20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246013
721868,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
721943,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
724838,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
726498,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
726504,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
726559,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
727365,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
727402,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
727983,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
728843,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
729031,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
729093,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
729192,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
729291,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
729857,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
729895,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
729932,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
730242,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516
730457,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
732802,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
733632,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
735759,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516
735780,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
735810,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516
738040,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
738095,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
738101,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
738453,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
739290,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
740203,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
740210,4710022275503|4710176011194|4710543310066|4710015103288|20406349|4710015202912|4714981010038|20424183|20415723|20370688
740609,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
740630,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516
740906,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
743587,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516
745642,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
750196,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
750448,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
754446,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
754521,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
755153,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
755283,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
755542,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
756440,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516
756488,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
756655,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
757249,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
757881,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516
757898,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516
758994,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
759328,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516
759397,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
759410,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
759496,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
759502,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516
760225,4710323168054|4710094097768|20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149
760744,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516
760904,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516
761567,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
762687,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
763448,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516
763479,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516
763684,20451042|20424183|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
764254,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516
764407,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516
764452,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
764575,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516
764636,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516
764650,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
764933,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
765220,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516
765350,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
765374,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
765978,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
766043,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
766975,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
767323,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516
768023,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516
768139,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
768146,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
768405,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
768412,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516
768436,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
768474,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516
768498,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
768528,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
768566,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
768870,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
770064,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
770354,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
770460,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
770699,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
770910,9555037202039|9310155412520|4901005202702|4712500125126|4710323168054|4710294610811|4710018031632|20553418|4710011414012|4710105024127
770965,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
771153,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
771283,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516
771351,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
771856,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
772518,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
772839,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
773201,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
773348,4710291101039|4711713491233|20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149
773416,4712278884263|4711634000965|47100312|4711686006090|4710998000802|4710731060124|4710363382045|4710247005206|4710032601194|4710015103370
773577,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
773645,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
774338,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
774529,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516
774550,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
775533,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
775694,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
775946,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
776349,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
776783,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
776875,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
776899,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
777117,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
777148,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
778091,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
778442,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
778480,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
778558,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
778718,4711128668787|4710960892077|4710467221516|4710011414012|4710094097768|4710632001660|37000442127|4710105015125|20451042|20424183
778916,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
779333,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
780025,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
780506,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
780582,4710105031286|4710088432643|4710126012066|20333225|4710154058319|4710098162806|4710036221015|4710583350701|4710736570031|4972045758337
780766,20451042|20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068
781206,4712278884263|4711634000965|47100312|4711686006090|4710998000802|4710731060124|4710363382045|4710247005206|4710032601194|4710015103370
781343,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
782203,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
783101,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
783200,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
783415,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
784207,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
784849,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
785150,4710154012076|4710628070465|4710036110067|20424183|20415723|20406349|20370688|20333225|20332419|20307585
785792,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
785952,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
786065,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
786119,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516
786171,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
789240,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516
789387,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
790109,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
790994,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
791151,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
791236,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
791762,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516
792066,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
792271,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
792820,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
792967,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
794350,50000301829|20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068
797351,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
797405,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516
797702,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516
797849,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
798549,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
798792,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
798983,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516
799577,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
799805,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516
799874,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
799973,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
800037,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516
801966,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
803199,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
804912,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
805292,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
806688,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
808019,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
810920,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
811644,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
811828,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
812450,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
812931,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
813143,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
813174,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
813709,4711713290065|4710140601512|4710626055310|4710154015206|4710543214012|4714981010038|20424183|20415723|20406349|20370688
814522,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
818674,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
818711,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
819220,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
819787,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516
819817,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516
820233,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
820509,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
820837,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
820905,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
821131,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
821278,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516
821414,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
823760,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
825320,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
825573,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
825641,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
825733,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
827515,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
828222,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
828291,4710233101035|4710126392007|4710583996008|4710063312120|4710088434692|4710094699078|4710105045313|4710105045443|4714981010038|20424183
828499,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
829953,20514235|20451042|20424183|20415723|20406349|20370688|20333225|20332419|20301149|20246068
831987,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
832786,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
833912,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
833974,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
834032,4712278884263|4711634000965|47100312|4711686006090|4710998000802|4710731060124|4710363382045|4710247005206|4710032601194|4710015103370
834568,4715874000532|4710126010116|4711022100017|4719090790017|4719090790000|4712278884263|4711634000965|47100312|4710998000802|4710731060124
834926,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
835312,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
837552,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
838023,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
838054,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
838061,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
838115,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
838139,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516
838221,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516
838351,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
838412,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516
838450,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
838665,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
839136,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
839389,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
839471,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516
839648,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
839891,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
840354,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
841528,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
841771,20451042|20424183|20415723|20406349|20370688|20333225|20332419|20301149|20246068|20246013
841900,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
842136,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516
842181,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
842259,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
842396,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
842419,4712934010074|4710176016045|4710105010113|4710088430922|4711524001041|4710549000664|4710290007011|4710022102892|719859796117|40000015314
842464,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
842525,9556121008032|9556121008025|4717101101265|4714276113888|4712397000261|4710105051628|4710871000356|4710583920003|20246013|4711039232190
842648,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
842716,20451042|20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246013
842884,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
843263,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
843492,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
843539,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516
843577,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
843621,4710176011194|4710015103288|20406349|4714981010038|20424183|20415723|20370688|20333225|20332419|20307585
844000,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
844413,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
844970,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516
845021,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
845038,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
845502,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
845809,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
846295,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
846776,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
846905,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
846929,4712278884263|4711634000965|47100312|4711686006090|4710998000802|4710731060124|4710363382045|4710247005206|4710032601194|4710015103370
846998,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
847322,4711108208637|4714981010038|20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149
848442,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516
848824,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
848985,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
849982,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
851244,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516
852708,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
852845,4712278884263|4711634000965|47100312|4712019100607|4710088412966|4711128778813|4713985863121|4710719000333|4710047502066|20424183
855426,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013
